scenario,scenario_label,initial_belief,c_theta1,c_theta2,strategy,strategy_label,seed,run_id,terminal_public_belief
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,171,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,172,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,173,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,174,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,175,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,176,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,177,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,178,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,179,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,180,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,181,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,182,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,183,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,184,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,185,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,186,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,187,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,188,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,189,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,190,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,191,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,192,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,193,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,194,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,195,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,196,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,197,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,198,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,199,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,200,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,201,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,202,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,203,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,204,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,205,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,206,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,207,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,208,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,209,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,210,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,211,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,212,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,213,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,214,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,215,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,216,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,217,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,218,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,219,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,220,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,221,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,222,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,223,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,224,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,225,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,226,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,227,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,228,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,229,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,230,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,231,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,232,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,233,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,234,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,235,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,236,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,237,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,238,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,239,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,240,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,241,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,242,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,243,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,244,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,245,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,246,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,247,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,248,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,249,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,250,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,251,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,252,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,253,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,254,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,255,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,256,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,257,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,258,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,259,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,260,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,261,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,262,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,263,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,264,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,265,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,266,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,267,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,268,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,269,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,270,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,271,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,272,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,273,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,274,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,275,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,276,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,277,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,278,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,279,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,280,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,281,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,282,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,283,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,284,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,285,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,286,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,287,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,288,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,289,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,290,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,291,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,292,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,293,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,294,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,295,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,296,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,297,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,298,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,299,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,300,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,301,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,302,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,303,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,304,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,305,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,306,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,307,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,308,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,309,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,310,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,311,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,312,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,313,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,314,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,315,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,316,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,317,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,318,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,319,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,320,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,321,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,322,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,323,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,324,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,325,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,326,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,327,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,328,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,329,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,330,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,331,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,332,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,333,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,334,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,335,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,336,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,337,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,338,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,339,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,340,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,341,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,342,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,343,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,344,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,345,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,346,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,347,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,348,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,349,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,350,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,351,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,352,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,353,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,354,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,355,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,356,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,357,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,358,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,359,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,360,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,361,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,362,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,363,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,364,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,365,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,366,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,367,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,368,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,369,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,370,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,371,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,372,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,373,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,374,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,375,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,376,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,377,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,378,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,379,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,380,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,381,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,382,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,383,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,384,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,385,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,386,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,387,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,388,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,389,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,390,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,391,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,392,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,393,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,394,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,395,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,396,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,397,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,398,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,399,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,400,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,401,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,402,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,403,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,404,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,405,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,406,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,407,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,408,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,409,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,410,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,411,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,412,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,413,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,414,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,415,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,416,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,417,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,418,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,419,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,420,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,421,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,422,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,423,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,424,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,425,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,426,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,427,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,428,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,429,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,430,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,431,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,432,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,433,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,434,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,435,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,436,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,437,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,438,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,439,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,440,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,441,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,442,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,443,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,444,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,445,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,446,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,447,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,448,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,449,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,450,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,451,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,452,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,453,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,454,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,455,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,456,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,457,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,458,1.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,459,0.0
scenario_b,场景 B,0.35,2.5,1.35,truthful_baseline,真实披露基线,20260436,460,1.0
